Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
12,98073632;-1,241999984;-1,27699995;-0,915000021;2,002627742
12,98576957;-1,284000039;-1,220999956;-0,957000017;2,013788973
12,99080303;-1,358999968;-1,213000059;-1,184000015;2,172580514
12,99583621;-1,215999961;-1,151000023;-1,284999967;2,110611729
13,00086952;-1,208999991;-1,077000022;-1,305999994;2,080203358
13,00590298;-1,167999983;-1,105000019;-1,286000013;2,058894129
13,01093619;-1,19599998;-1,088000059;-1,396999955;2,136766004
13,01596942;-1,238000035;-1,001999974;-1,453999996;2,156563012
13,02100274;-1,213000059;-0,917999983;-1,429999948;2,087820146
13,02603597;-1,20599997;-0,917999983;-1,422000051;2,078279106
13,03106923;-1,18900001;-0,995000005;-1,342000008;2,050538967
13,03610269;-1,174999952;-0,985000014;-1,164999962;1,925636214
13,04113594;-1,072000027;-0,978999972;-1,095000029;1,818419662
13,04616925;-1,027999997;-0,958000004;-0,976999998;1,711454644
13,0512027;-0,97299999;-0,910000026;-0,79400003;1,550891703
13,05623593;-0,879999995;-0,986999989;-0,714999974;1,503261099
13,06126917;-0,802999973;-0,977999985;-0,651000023;1,42305796
13,06630247;-0,763999999;-0,976999998;-0,684000015;1,416361894
13,07133568;-0,65200001;-0,995999992;-0,684000015;1,372944288
13,07636915;-0,683000028;-0,864000022;-0,592000008;1,250379577
13,08140236;-0,721000016;-0,779999971;-0,83099997;1,348629649
13,08643567;-0,657000005;-0,757000029;-0,771000028;1,264570715
13,09146884;-0,799000025;-0,691999972;-0,893000007;1,383731915
13,09650215;-0,860000014;-0,584999979;-1,018000007;1,455386208
13,10153561;-0,876999974;-0,568000019;-1,105000019;1,520782042
13,10656884;-0,888999999;-0,455000013;-1,019999981;1,427496399
13,11160207;-0,940999985;-0,446999997;-1,059999943;1,486233443
13,11663561;-0,992999971;-0,42899999;-1,039999962;1,500563179
13,12166887;-1,006000042;-0,375;-1,103999972;1,539960072
13,1267021;-1,008000016;-0,30399999;-1,039000034;1,479189338
13,13173536;-0,944000006;-0,372999996;-1,095999956;1,493814216
13,13676866;-0,921999991;-0,300000012;-1,090999961;1,459576961
13,14180209;-0,870999992;-0,266000003;-1,001999974;1,354031364
13,14683532;-0,939999998;-0,26699999;-0,976000011;1,381110065
13,15186864;-0,809000015;-0,175999999;-0,791000009;1,14504936
13,15690179;-0,859000027;-0,039000001;-0,779999971;1,160948751
13,16193512;-0,762000024;-0,094999999;-0,614000022;0,983191265
13,16696835;-0,556999981;-0,041999999;-0,686999977;0,88542755
13,17200183;-0,558000028;0,009;-0,603999972;0,822350897
13,17703506;-0,469999999;0,186000004;-0,592000008;0,778434332
13,18206836;-0,537999988;0,263999999;-0,635999978;0,873862665
13,18710182;-0,508000016;0,250999987;-0,527999997;0,774499198
13,19213503;-0,455000013;0,263999999;-0,43900001;0,685158391
13,19716826;-0,423000008;0,499000013;-0,301999986;0,72050955
13,20220155;-0,368999988;0,504999995;-0,167999998;0,647618704
13,20723502;-0,398999989;0,504000008;-0,165999994;0,663907371
13,21226821;-0,337000012;0,451000005;-0,044;0,56471764
13,21730144;-0,180999994;0,425999999;-0,021;0,46333357
13,22233467;-0,32100001;0,400999993;-0,050000001;0,516083327
13,22736798;-0,317000002;0,335999995;-0,037999999;0,463496492
13,23240121;-0,368999988;0,400000006;-0,002;0,544210433
13,23743468;-0,379999995;0,337000012;-0,003;0,507915352
13,24246791;-0,51700002;0,272000015;-0,039000001;0,585486147
13,24750121;-0,533999979;0,312000006;0,027000001;0,61905491
13,25253444;-0,490999997;0,167999998;0,159999996;0,543051558
13,25756767;-0,463;0,221000001;0,344000012;0,617694105
13,26260112;-0,430999994;0,188999996;0,34799999;0,585308454
13,26763435;-0,370000005;0,191;0,493999988;0,646078162
13,2726676;-0,305999994;0,172999993;0,501999974;0,61283682
13,2777009;-0,244000003;0,128000006;0,601000011;0,661151281
13,28273414;-0,206;0,018999999;0,808000028;0,834062975
13,28776758;-0,079999998;0,025;0,91900003;0,922814203
13,29280089;-0,02;0,039000001;0,994000018;0,994965846
13,29783411;0,012;0,118000001;1,340999961;1,346235082
13,30286757;0,143999994;0,01;1,417999983;1,425328015
13,30790084;0,188999996;0,093000002;1,527999997;1,542450644
13,31293415;0,112999998;0,127000004;1,616999984;1,625911113
13,31796738;0,193000004;0,097000003;1,549999952;1,564978548
13,32300057;0,163000003;0,083999999;1,393000007;1,405017444
13,32803403;0,107000001;0,066;1,116000056;1,123058826
13,33306728;0,015;0,014;0,856000006;0,856245882
13,33810051;0,030999999;0,108999997;0,67900002;0,688391623
13,34313379;0,002;0,187999994;0,501999974;0,53605221
13,34816726;0,149000004;0,268000007;0,324000001;0,446095287
13,35320049;0,298000008;0,388999999;0,414999992;0,642144841
13,3582338;0,596000016;0,542999983;0,419;0,908639642
13,36326703;0,839999974;0,718999982;0,583000004;1,249979974
13,36830048;1,059000015;0,773999989;0,763999999;1,517976618
13,37333371;1,190000057;0,917999983;1,101999998;1,863659867
13,37836702;1,475999951;0,976000011;1,307999969;2,200458088
13,38340018;1,63499999;1,054999948;1,575000048;2,503372727
13,38843349;1,730999947;1,001000047;1,955000043;2,796495499
13,39346675;1,812999964;0,836000025;2,546000004;3,235425927
13,39850021;1,906999946;0,649999976;2,858999968;3,497574814
13,40353343;1,953999996;0,35800001;3,436000109;3,968926396
13,40856673;1,85800004;0,093000002;3,845999956;4,272297837
13,41360018;1,746000051;-0,182999998;4,177999973;4,531852707
13,41863341;1,661999941;-0,456999987;4,53399992;4,850592548
13,42366664;1,417000055;-0,617999971;4,68599987;4,934410594
13,42869994;1,230999947;-0,847000003;4,613999844;4,849924167
13,4337334;0,977999985;-1,18599999;4,638000011;4,886115436
13,43876663;0,693000019;-1,370000005;4,369999886;4,63185147
13,44379965;0,411000013;-1,544999957;3,901000023;4,215892202
13,44883311;0,234999999;-1,578999996;3,499000072;3,845967693
13,45386645;0,039999999;-1,595999956;2,842000008;3,259720832
13,45889968;-0,144999996;-1,463000059;2,178999901;2,628580366
13,46393313;-0,400000006;-1,361999989;1,669999957;2,191790097
13,46896636;-0,43599999;-1,330000043;1,106999993;1,784501356
13,47399967;-0,575999975;-1,118000031;0,565999985;1,379150471
13,4790329;-0,605000019;-0,926999986;0,092;1,110773603
13,48406636;-0,596000016;-0,783999979;-0,280999988;1,024125471
13,48909959;-0,479000002;-0,614000022;-0,711000025;1,054494223
13,49413282;-0,377999991;-0,500999987;-1,003000021;1,183171172
13,49916611;-0,323000014;-0,252999991;-1,108999968;1,182463079
13,50419934;-0,147;-0,225999996;-1,149000049;1,180205961
13,50923261;0,122000001;-0,068999998;-1,220000029;1,228024865
13,51426607;0,381999999;0,057999998;-1,138000011;1,201803655
13,51929936;0,652999997;0,127000004;-0,915000021;1,131266121
13,52433259;0,940999985;0,247999996;-0,625999987;1,157091592
13,52936606;1,192999959;0,180999994;-0,263000011;1,234981338
13,53439929;1,353999972;0,254999995;-0,050000001;1,378709876
13,53943261;1,524999976;0,141000003;0,363999993;1,574167057
13,54446584;1,707000017;0,082999997;0,58099997;1,805075905
13,54949907;1,820000052;0,023;0,93599999;2,046710818
13,55453232;1,787999988;-0,018999999;1,04400003;2,070565386
13,55956578;1,623000026;-0,208000004;1,105000019;1,974441219
13,56459899;1,644999981;-0,344999999;1,136999965;2,029240956
13,5696323;1,475000024;-0,467999995;1,01699996;1,851739178
13,57466555;1,213999987;-0,680000007;0,819000006;1,614607378
13,57969902;0,97299999;-0,93900001;0,592999995;1,476515829
13,58473233;0,676999986;-1,065000057;0,247999996;1,286101902
13,58976556;0,546000004;-1,184999943;0,101000004;1,30864123
13,59479902;0,25999999;-1,319000006;-0,180999994;1,356510969
13,59983228;0,228;-1,470999956;-0,25999999;1,511100548
13,60486551;0,086000003;-1,529000044;-0,536000013;1,622508289
13,60989875;-0,026000001;-1,534000039;-0,727999985;1,698180231
13,61493205;-0,072999999;-1,501999974;-0,843999982;1,724432919
13,61996526;-0,104999997;-1,495000005;-0,950999975;1,774950976
13,62499872;-0,108999997;-1,50999999;-1,143000007;1,896952816
13,63003195;-0,312000006;-1,488000035;-1,269000053;1,980365937
13,63506526;-0,202000007;-1,383999944;-1,370000005;1,957845719
13,6400987;-0,200000003;-1,315000057;-1,427999973;1,951514559
13,64513193;-0,197999999;-1,161000013;-1,511999965;1,916577398
13,65016516;-0,160999998;-1,085999966;-1,669999957;1,998553672
13,65519846;-0,107000001;-1,024999976;-1,771000028;2,04902783
13,66023195;-0,119999997;-0,897000015;-1,618999958;1,854769498
13,66526518;-0,158000007;-0,931999981;-1,641000032;1,893797527
13,67029817;-0,109999999;-0,912;-1,70599997;1,937596423
13,67533163;-0,103;-0,861000001;-1,600999951;1,820750078
13,68036494;0,009;-0,813000023;-1,381000042;1,602563931
13,68539817;0,033;-0,845000029;-1,399999976;1,635577568
13,69043166;0,143000007;-0,750999987;-1,085999966;1,328098606
13,69546489;0,093000002;-0,758000016;-1,014999986;1,270211792
13,70049821;0,238000005;-0,753000021;-0,92900002;1,219300648
13,70553167;0,291000009;-0,739000022;-0,811999977;1,13584594
13,71056489;0,215000004;-0,754999995;-0,880999982;1,180004645
13,71559813;0,381999999;-0,73299998;-0,773999989;1,132381982
13,72063142;0,291000009;-0,722000003;-0,799000025;1,115511564
13,72566465;0,361999989;-0,720000029;-0,839999974;1,164063567
13,73069789;0,444999993;-0,748000026;-0,75;1,148925164
13,73573112;0,432999998;-0,606999993;-0,876999974;1,151115522
13,74076457;0,444000006;-0,546000004;-0,977999985;1,204880069
13,74579788;0,391000003;-0,513000011;-1,013000011;1,200924243
13,75083114;0,367000014;-0,467000008;-1,032999992;1,191581722
13,7558646;0,405000001;-0,331999987;-0,967000008;1,099699053
13,7608978;0,326999992;-0,291999996;-1,105000019;1,188788473
13,76593111;0,279000014;-0,223000005;-1,062000036;1,120452626
13,77096434;0,250999987;-0,192000002;-1,031000018;1,078344116
13,77599757;0,165999994;-0,027000001;-1,059999943;1,073258998
13,78103083;0,142000005;-0,041000001;-1,021999955;1,03263203
13,78606429;0,163000003;0,028000001;-1,026000023;1,03924446
13,79109753;0,145999998;0,079999998;-0,922999978;0,937893895
13,79613084;0,152999997;0,231999993;-1,100000024;1,134562933
13,80116409;0,179000005;0,293000013;-1,14199996;1,192499022
13,80619755;0,296000004;0,372000009;-1,008999944;1,115383744
13,81123083;0,296999991;0,490999997;-0,856999993;1,031377225
13,81626406;0,439999998;0,595000029;-0,772000015;1,069396584
13,82129747;0,398999989;0,751999974;-0,764999986;1,144521704
13,8263307;0,549000025;0,911000013;-0,749000013;1,300893182
13,83136398;0,54400003;0,888000011;-0,474000007;1,144183578
13,83639721;0,575999975;1,008000016;-0,479000002;1,255898486
13,84143047;0,675000012;1,044999957;-0,268999994;1,272796497
13,8464637;0,690999985;1,100999951;-0,039000001;1,300462561
13,85149712;0,676999986;1,036999941;0,097999997;1,242297009
13,85653035;0,597000003;1,021999955;0,360000014;1,237130924
13,86156366;0,81400001;1,031000018;0,493000001;1,403070225
13,86659687;0,790000021;1,049000025;0,693000019;1,484840096
13,87163033;0,824999988;0,963;0,81400001;1,506847702
13,87666364;0,870999992;0,916999996;0,805999994;1,499721964
13,88169685;0,779999971;0,83099997;0,885999978;1,443591655
13,88673008;0,781000018;0,810000002;0,98299998;1,494105081
13,89176356;0,842999995;0,703000009;1,006999969;1,489599591
13,89679656;0,874000013;0,728999972;1,052999973;1,550524404
13,90183002;0,824000001;0,708999991;1,093999982;1,542236347
13,90686332;0,802999973;0,712000012;1,098999977;1,536083957
13,91189654;0,670000017;0,666000009;1,171000004;1,504558753
13,91693;0,481999993;0,611000001;1,246999979;1,469916305
13,9219632;0,430999994;0,623000026;1,33099997;1,531486516
13,92699651;0,375999987;0,643999994;1,338999987;1,532655521
13,93202999;0,301999986;0,57099998;1,550999999;1,680132723
13,93706322;0,199000001;0,593999982;1,437999964;1,568528251
13,94209646;0,195999995;0,551999986;1,411000013;1,527756859
13,94712969;0,067000002;0,617999971;1,361999989;1,497149603
13,95216299;-0,061999999;0,712000012;1,299999952;1,483505273
13,95719622;-0,071000002;0,799000025;1,213999987;1,455073197
13,96222942;-0,179000005;0,88499999;0,893999994;1,270630542
13,96726289;-0,261999995;0,963999987;0,778999984;1,26679949
13,97229617;-0,412;1,121000051;0,549000025;1,314452792
13,9773294;-0,439999998;1,284999967;0,349999994;1,402613599
13,98236289;-0,504000008;1,427999973;0,145999998;1,521353322
13,98739612;-0,503000021;1,646000028;-0,059999999;1,722186143
13,99242947;-0,550999999;1,764999986;-0,230000004;1,863256813
13,9974627;-0,421999991;1,925999999;-0,375999987;2,007220959
14,00249591;-0,441000015;2,023999929;-0,555000007;2,144546977
14,00752938;-0,300000012;2,11500001;-0,51700002;2,197843049
14,01256262;-0,243000001;2,111999989;-0,675000012;2,230519663
14,01759592;-0,061000001;2,084000111;-0,657999992;2,186261981
14,02262918;-0,004;1,899000049;-0,569999993;1,982704511
14,02766241;0,206;1,886999965;-0,375999987;1,935091951
14,03269588;0,430000007;1,69599998;0,037;1,750052839
14,03772918;0,720000029;1,495000005;0,579999983;1,757789816
14,04276242;0,898999989;1,315000057;1,15199995;1,965840791
14,04779565;1,118000031;1,029999971;1,93599999;2,461487349
14,05282914;1,401000023;0,880999982;2,549999952;3,039977268
14,05786237;1,389999986;0,623000026;3,167999983;3,515174659
14,0628956;1,425999999;0,441000015;3,681999922;3,973044228
14,06792893;1,281999946;0,310000002;4,014999866;4,226091313
14,07296216;1,154000044;-0,072999999;4,320000172;4,472074081
14,07799562;0,976999998;-0,156000003;4,306000233;4,418201331
14,08302887;0,757000029;-0,400999993;4,302999973;4,387443311
14,08806218;0,414000005;-0,680999994;3,961999893;4,041361175
14,09309542;0,067000002;-0,870000005;3,576999903;3,681890454
14,09812888;-0,237000003;-1,072999954;2,941999912;3,140519286
14,10316208;-0,52700001;-1,343999982;2,290999889;2,707904255
14,10819539;-0,779999971;-1,480000019;1,593000054;2,31007558
14,11322861;-0,949999988;-1,38499999;1,077000022;1,995157637
14,11826207;-1,146000028;-1,246999979;0,529999971;1,774605585
14,1232953;-1,187000036;-1,111999989;0,224000007;1,641855372
14,12832851;-1,197999954;-0,992999971;-0,094999999;1,558934839
14,13336182;-1,304999948;-0,824999988;-0,107000001;1,547610689
14,13839505;-1,001999974;-0,67900002;-0,27700001;1,241681916
14,14342853;-0,947000027;-0,51700002;-0,246000007;1,106622824
14,14846176;-0,683000028;-0,351000011;-0,055;0,769879891
14,15349511;-0,531000018;-0,192000002;0,039000001;0,565991184
14,15852834;-0,233999997;-0,052999999;0,159999996;0,288383421
14,16356158;-0,035;-0,061999999;0,397000015;0,403333623
14,16859504;0,107000001;0,050999999;0,495999992;0,509966658
14,17362827;0,289000005;-0,054000001;0,660000026;0,722521306
14,17866158;0,409999996;-0,100000001;0,771000028;0,878943138
14,18369504;0,331999987;-0,244000003;0,935000002;1,02175584
14,18872801;0,402999997;-0,308999985;0,963999987;1,089580636
14,19376147;0,338999987;-0,444000006;1,013000011;1,156817194
14,19879477;0,323000014;-0,485000014;0,961000025;1,123866127
14,203828;0,352999985;-0,588999987;0,992999971;1,20730233
14,20886122;0,252000004;-0,748000026;0,991999984;1,267703439
14,21389469;0,218999997;-0,836000025;0,846000016;1,209368872
14,21892799;0,114;-0,922999978;0,771000028;1,208042219
14,22396124;0,079000004;-0,968999982;0,58099997;1,132591246
14,22899447;-0,024;-1,139000058;0,5;1,244145141
14,23402795;-0,133000001;-1,233999968;0,372000009;1,29569631
14,23906118;-0,243000001;-1,182000041;0,244000003;1,23114138
14,24409449;-0,275000006;-1,225999951;0,184;1,269864908
14,24912772;-0,435000002;-1,286999941;-0,130999997;1,364827773
14,25416095;-0,541000009;-1,411000013;-0,197999999;1,524075473
14,25919417;-0,513999999;-1,36500001;-0,266000003;1,482625046
14,26422763;-0,456;-1,378999949;-0,518000007;1,542044378
14,26926092;-0,600000024;-1,414999962;-0,686999977;1,683506427
14,27429415;-0,583999991;-1,327999949;-0,653999984;1,59133775
14,27932759;-0,625999987;-1,347000003;-0,851000011;1,711866236
14,28436082;-0,658999979;-1,30400002;-1,06099999;1,80566276
14,28939418;-0,736999989;-1,32099998;-1,241000056;1,956601919
14,29442741;-0,76700002;-1,269999981;-1,254999995;1,943248304
14,29946087;-0,827000022;-1,256999969;-1,34800005;2,020168828
14,3044941;-0,778999984;-1,146999955;-1,371000051;1,949895129
14,30952736;-0,901000023;-1,18599999;-1,299999952;1,976966589
14,31456059;-0,813000023;-1,20599997;-1,297999978;1,949412452
14,31959385;-0,731000006;-1,118999958;-1,241000056;1,823897764
14,32462708;-0,684000015;-1,067999959;-1,026000023;1,631304993
14,32966052;-0,75999999;-1,026000023;-0,838999987;1,52780791
14,33469382;-0,680999994;-1,06099999;-0,795000017;1,490472072
14,33972703;-0,728999972;-1,034999967;-0,694999993;1,44419212
14,34476049;-0,670000017;-1,014999986;-0,65200001;1,379938044
14,34979369;-0,649999976;-1,034000039;-0,644999981;1,381188266
14,35482693;-0,629999995;-1,05400002;-0,626999974;1,378747622
14,35986027;-0,615999997;-1,001999974;-0,584999979;1,313653272
14,3648935;-0,559000015;-0,936999977;-0,759000003;1,329109092
14,36992677;-0,51700002;-0,799000025;-0,813000023;1,251662534
14,37496023;-0,572000027;-0,778999984;-0,790000021;1,248248789
14,37999345;-0,57099998;-0,709999979;-0,870999992;1,260468934
14,38502676;-0,523000002;-0,626999974;-0,879999995;1,200440736
14,39005998;-0,50999999;-0,565999985;-0,968999982;1,232646315
14,39509345;-0,587000012;-0,500999987;-1,121000051;1,360959631
14,40012675;-0,632000029;-0,375;-1,184999943;1,394372225
14,40515998;-0,601000011;-0,328999996;-1,126000047;1,318073638
14,41019344;-0,662999988;-0,273000002;-1,116000056;1,326481854
14,41522644;-0,606000006;-0,100000001;-1,037999988;1,206101149
14,42025988;-0,61500001;0,022;-0,879999995;1,073829131
14,42529311;-0,588999987;0,115999997;-0,894999981;1,077683604
14,43032642;-0,55400002;0,052999999;-0,80400002;0,977824654
